B.1	0	17396272	2
B.1	0	17384900	2
B.1	0	20848866	2
B.1	0	6319657	2
B.1	0	6319653	2
B.1	0	6319663	2
B.1	0	4485612	2
B.1	0	20848830	2
B.1	0	20848827	2
B.1	0	25687758	2
B.1	0	25687755	2
B.1	0	9465225	2
B.1	0	15772827	2
B.1	0	15772824	2
B.1	0	15772830	2
B.1	0	13429157	2
B.1	0	20266874	2
B.1	0	2742433	0
B.1	0	20699547	0
B.1	0	21537379	0
B.1	0	9387915	0
B.1	0	20460526	0
B.1	0	19624661	0
B.1	0	6359587	0
B.1	0	1770673	0
B.1	0	23857867	0
B.1	0	25466142	3
B.1	0	20702117	2
B.1	0	10785851	1
B.1	0	18061295	1
B.1	0	8279070	1
B.1	0	26464439	1
B.1	0	4523015	0
B.1	0	13463860	0
B.1	0	6398368	0
B.1	0	6371512	0
B.1	0	8000666	0
B.1	0	7954164	0
B.1	0	7954160	0
B.1	0	19066463	0
B.1	0	13350396	1
B.1	0	8000609	0
B.1	0	8000620	0
B.1	0	8000613	0
B.1	0	10735063	0
B.1	0	600781	0
B.1	0	23183441	0
B.1	0	18061371	1
B.1	0	20342048	2
B.1	0	1606156	1
B.1	0	28170670	0
B.1	0	15306658	0
B.1	0	10623235	0
B.1	0	25557961	0
B.1	0	13547	0
B.1	0	19639093	0
B.1	0	9940736	0
B.1	0	22366418	0
B.1	0	11758013	0
B.1	0	28010438	0
B.1	0	23633989	0
B.1	0	13865240	0
B.1	0	26590678	0
B.1	0	17907683	0
B.1	0	2012705	0
B.1	0	24242120	0
B.1	0	18970925	0
B.1	0	13386804	0
B.1	0	15407836	0
B.1	0	5441560	0
B.1	0	9869433	0
B.1	0	24784735	0
B.1	0	10980852	0
B.1	0	12577767	0
B.1	0	12918683	0
B.1	0	3835539	0
B.1	0	9269979	0
B.1	0	16229152	0
B.1	0	17089597	0
B.1	0	6636280	0
B.1	0	17943044	0
B.1	0	16033753	0
B.1	0	25502836	0
B.1	0	6207452	0
B.1	0	18754976	0
B.1	0	24393855	0
B.1	0	16220139	0
B.1	0	27368143	0
B.1	0	16139272	0
B.1	0	2826701	0
B.1	0	14430686	0
B.1	0	20362326	0
B.1	0	26285356	0
B.1	0	28240651	0
B.1	0	9640131	0
B.1	0	18365617	0
B.1	0	27711393	0
B.1	0	9705286	0
B.1	0	18548268	0
B.1	0	20702115	0
B.1	0	7631786	0
B.1	0	24313756	0
B.1	0	8632711	0
B.1	0	25466182	0
B.1	0	25183089	0
B.1	0	28072627	0
B.1	0	14463121	2
B.1	0	9530875	2
B.1	0	16729784	1
B.1	0	2927392	2
B.1	0	11746756	1
B.1	0	26021701	0
B.1	0	19214121	1
B.1	0	3260175	0
B.1	0	18994427	1
B.1	0	3031868	0
B.1	0	10382145	0
B.1	0	25622955	1
B.1	0	12248251	1
B.1	0	28128817	1
B.1	0	28128816	1
B.1	0	24123482	0
B.1	0	17368448	1
B.1	0	238553	0
B.1	0	284763	0
B.1	0	93273	0
B.1	0	93281	0
B.1	0	95528	0
B.1	0	144990	0
B.1	0	108442	0
B.1	0	213913	0
B.1	0	213914	0
B.1	0	13085261	0
B.1	0	21948163	0
B.1	0	24979616	0
B.1	0	15474272	0
B.1	0	14688116	0
B.1	0	5510447	0
B.1	0	11086101	0
B.1	0	12713530	0
B.1	0	5510433	0
B.1	0	11086102	0
B.1	0	12613592	0
B.1	0	24796820	0
B.1	0	24806459	0
B.1	0	5575670	0
B.1	0	11733900	0
B.1	0	14926967	0
B.1	0	10008311	0
B.1	0	21264477	0
B.1	0	25770155	0
B.1	0	15839547	0
B.1	0	6270644	0
B.1	0	1065511	0
B.1	0	27516794	0
B.1	0	12797635	0
B.1	0	25867542	0
B.1	0	24029025	0
B.1	0	24029024	0
B.1	0	1778348	0
B.1	0	10178368	0
B.1	0	10178367	0
B.1	0	8350759	0
B.1	0	6037169	0
B.1	0	6037161	0
B.1	0	6037160	0
B.1	0	5301808	0
B.1	0	4960773	0
B.1	0	28094351	0
B.1	0	26906668	0
B.1	0	25978658	0
B.1	0	25565721	0
B.1	0	23658525	0
B.1	0	23656092	0
B.1	0	23656083	0
B.1	0	23138688	0
B.1	0	23133520	0
B.1	0	21299072	0
B.1	0	20788566	0
B.1	0	19376953	0
B.1	0	19376950	0
B.1	0	13511786	0
B.1	0	12076406	0
B.10	0	27888055	2
B.10	0	25507837	3
B.10	0	25507835	3
B.10	0	27888046	3
B.10	0	27888044	3
B.10	0	23188860	0
B.10	0	24547666	2
B.10	0	23705103	2
B.10	0	14382028	0
B.10	0	7985435	2
B.10	0	25654400	1
B.10	0	22171102	2
B.10	0	7261985	0
B.10	0	7667865	3
B.10	0	5866072	2
B.10	0	5866060	0
B.10	0	22118208	0
B.10	0	26037750	3
B.10	0	19382128	1
B.10	0	9484669	0
B.10	0	21482510	0
B.10	0	17431174	0
B.10	0	17431180	0
B.10	0	19520589	0
B.10	0	1270377	0
B.10	0	10577622	0
B.10	0	4138171	0
B.10	0	4138169	0
B.10	0	24626656	0
B.10	0	18919914	0
B.10	0	4104408	0
B.10	0	17421130	0
B.10	0	19520590	0
B.10	0	13307156	0
B.10	0	20969549	0
B.10	0	15035328	0
B.10	0	16024696	0
B.10	0	10577623	0
B.10	0	12229491	0
B.10	0	26519898	2
B.10	0	20404045	2
B.10	0	9068623	2
B.10	0	4807192	1
B.10	0	14621555	2
B.10	0	20970501	2
B.10	0	24439080	2
B.10	0	7472427	2
B.10	0	16180061	1
B.10	0	24628697	2
B.10	0	17673540	0
B.10	0	9358788	2
B.10	0	4045609	2
B.10	0	747002	2
B.10	0	19190321	2
B.10	0	7813320	0
B.10	0	8274447	2
B.10	0	10981795	0
B.10	0	17248619	0
B.10	0	23936007	2
B.10	0	4025240	0
B.10	0	27885015	2
B.10	0	19605152	0
B.10	0	7472435	0
B.10	0	12593571	0
B.10	0	18891819	0
B.10	0	23869359	0
B.10	0	4143201	2
B.10	0	125340	2
B.10	0	13596610	0
B.10	0	4380326	2
B.10	0	20474316	0
B.10	0	24190939	0
B.10	0	7465352	0
B.10	0	7807743	3
B.10	0	2732955	0
B.10	0	23110529	3
B.10	0	22318897	1
B.10	0	7807751	3
B.10	0	2732963	3
B.10	0	23110537	3
B.10	0	9813869	2
B.10	0	14727695	2
B.10	0	10625948	2
B.10	0	12441460	0
B.10	0	6374391	0
B.10	0	2887393	1
B.10	0	8568616	0
B.10	0	21146239	0
B.10	0	9594718	0
B.10	0	4576729	0
B.10	0	19286681	0
B.10	0	27474323	0
B.10	0	16380043	0
B.10	0	27121553	0
B.10	0	19262457	0
B.10	0	24144499	0
B.10	0	44341	0
B.10	0	17458730	0
B.10	0	21597890	0
B.10	0	16036285	0
B.10	0	27330640	0
B.10	0	19773820	1
B.10	0	3198046	2
B.10	0	6592478	2
B.10	0	21111035	0
B.10	0	21111033	0
B.10	0	5371599	0
B.10	0	11311617	2
B.10	0	11311618	2
B.10	0	25361622	1
B.10	0	25361620	1
B.10	0	25591636	2
B.10	0	15040557	2
B.10	0	15040555	2
B.10	0	25010421	2
B.10	0	21146244	1
B.10	0	17358250	0
B.10	0	17358252	0
B.10	0	10344334	0
B.10	0	10344332	0
B.10	0	15134178	2
B.10	0	15134177	1
B.10	0	15134176	0
B.10	0	26345365	1
B.10	0	1330777	0
B.10	0	198430	0
B.10	0	1730	0
B.10	0	7802	0
B.10	0	68307	0
B.10	0	119886	0
B.10	0	125360	0
B.10	0	165417	0
B.10	0	173804	0
B.10	0	290063	0
B.10	0	8170975	0
B.10	0	6308705	0
B.10	0	19238877	0
B.10	0	7486177	1
B.10	0	17362140	2
B.10	0	24773451	2
B.10	0	5775432	2
B.10	0	5775436	2
B.10	0	11022759	2
B.10	0	23416188	2
B.10	0	7923335	2
B.10	0	5610889	2
B.10	0	11177556	2
B.10	0	11888649	1
B.10	0	11888650	1
B.10	0	11888653	2
B.10	0	24895263	0
B.10	0	14048616	1
B.10	0	28119409	0
B.10	0	19179000	0
B.10	0	7926410	0
B.10	0	26286848	2
B.10	0	6401111	1
B.10	0	12002814	2
B.10	0	1947554	0
B.10	0	44436	2
B.10	0	14153429	0
B.10	0	20725406	0
B.10	0	27893297	0
B.10	0	3726986	0
B.10	0	2137890	0
B.10	0	17102337	0
B.10	0	26516472	0
B.10	0	17156727	0
B.10	0	16319069	0
B.10	0	5165139	2
B.10	0	196602	0
B.10	0	25434263	2
B.10	0	20516129	0
B.10	0	25405257	2
B.11	0	14515310	0
B.11	0	3785825	1
B.11	0	18045077	1
B.11	0	14023460	0
B.11	0	932923	0
B.11	0	11779507	2
B.11	0	7093155	0
B.11	0	10029490	0
B.11	0	2905073	0
B.11	0	9687111	0
B.11	0	21782253	0
B.11	0	14169925	0
B.11	0	19133617	0
B.11	0	3736632	0
B.11	0	23550864	0
B.11	0	27833185	0
B.11	0	5778833	0
B.11	0	14855008	0
B.11	0	11360622	0
B.11	0	11360628	0
B.11	0	20533013	0
B.11	0	14590137	0
B.11	0	4695494	0
B.11	0	22007325	0
B.11	0	20994094	0
B.11	0	6683610	2
B.11	0	14935385	0
B.11	0	21672646	0
B.11	0	2291892	0
B.11	0	2817849	0
B.11	0	2291914	0
B.11	0	20773228	0
B.11	0	26623522	0
B.11	0	18812520	0
B.11	0	6726980	0
B.11	0	7641676	0
B.11	0	10433123	0
B.11	0	15741251	0
B.11	0	1721294	0
B.11	0	1521709	0
B.11	0	114517	0
B.11	0	23688813	0
B.11	0	24386555	0
B.11	0	15854531	0
B.11	0	24043052	0
B.11	0	8128183	0
B.11	0	19019361	0
B.11	0	10543276	0
B.11	0	10140697	0
B.11	0	20346292	0
B.11	0	10125315	0
B.11	0	20472982	0
B.11	0	25515877	0
B.11	0	10655051	0
B.11	0	5946626	0
B.11	0	14211796	0
B.11	0	25859834	0
B.11	0	8938669	0
B.11	0	4612696	0
B.11	0	26021972	0
B.11	0	21255088	0
B.11	0	24526997	0
B.11	0	10106709	0
B.11	0	9635925	0
B.11	0	6600966	0
B.11	0	17550792	0
B.11	0	10521703	0
B.11	0	18480590	0
B.11	0	26000844	0
B.11	0	8938709	0
B.11	0	24768068	0
B.11	0	20468133	0
B.11	0	26077421	0
B.11	0	14821043	0
B.11	0	12517060	0
B.11	0	13648984	0
B.11	0	6038091	0
B.11	0	10157727	0
B.11	0	16401255	0
B.11	0	10113562	0
B.11	0	11139190	0
B.11	0	17797214	0
B.11	0	10940978	0
B.11	0	22900434	0
B.11	0	10104507	0
B.11	0	22026726	0
B.11	0	26042917	0
B.11	0	22677669	0
B.11	0	7627454	0
B.11	0	10463129	0
B.11	0	12110453	0
B.11	0	27343338	0
B.11	0	22898143	0
B.11	0	28123678	0
B.11	0	12157875	0
B.11	0	24142864	0
B.11	0	10124935	0
B.11	0	9757746	0
B.11	0	6999952	0
B.11	0	14926635	0
B.11	0	13648863	0
B.11	0	25445317	0
B.11	0	10137407	0
B.11	0	26311688	0
B.11	0	11280144	0
B.11	0	14003736	0
B.11	0	16833857	0
B.11	0	24266478	0
B.11	0	7486181	0
B.11	0	19133622	0
B.11	0	7426082	0
B.11	0	5691909	0
B.11	0	24684093	0
B.11	0	8064243	0
B.11	0	10052625	0
B.11	0	16167899	0
B.11	0	18251534	0
B.11	0	14777527	0
B.11	0	13648862	0
B.11	0	3138071	0
B.11	0	15915103	0
B.11	0	10731104	0
B.11	0	22069868	0
B.11	0	7156499	0
B.11	0	8104252	0
B.11	0	15036864	0
B.11	0	11629391	0
B.11	0	10052621	0
B.11	0	24626058	0
B.11	0	12986262	0
B.11	0	10803112	0
B.11	0	13945938	0
B.11	0	8024030	0
B.11	0	26130349	0
B.11	0	26264229	0
B.11	0	9139446	0
B.11	0	28177162	0
B.11	0	556185	0
B.11	0	8405678	0
B.11	0	6852834	0
B.11	0	24797227	0
B.11	0	24376627	0
B.11	0	7694372	0
B.11	0	8024033	0
B.11	0	10463125	0
B.11	0	10950188	0
B.11	0	11875444	0
B.11	0	16644645	0
B.11	0	16644581	0
B.11	0	15226820	0
B.11	0	10631996	0
B.11	0	10202522	0
B.11	0	8831673	0
B.11	0	23794337	0
B.11	0	13648979	0
B.11	0	13674791	0
B.11	0	7130108	0
B.11	0	15212115	0
B.11	0	28220058	0
B.11	0	10006621	0
B.11	0	25417794	0
B.11	0	7201174	0
B.11	0	27116663	0
B.11	0	4906191	0
B.11	0	8819329	0
B.11	0	27436632	0
B.11	0	27681756	0
B.11	0	27436649	0
B.11	0	14926642	0
B.11	0	6072436	0
B.11	0	10124914	0
B.11	0	11353056	0
B.11	0	22745055	0
B.11	0	10202521	0
B.11	0	14241218	0
B.11	0	7185255	0
B.11	0	7086646	0
B.11	0	9453910	0
B.11	0	10159055	0
B.11	0	8938675	0
B.11	0	15112837	0
B.11	0	13710704	0
B.11	0	21680006	0
B.11	0	8918080	0
B.11	0	8938649	0
B.11	0	2249761	0
B.11	0	13096480	0
B.11	0	12894742	0
B.11	0	27436645	0
B.11	0	12097266	0
B.11	0	12711701	0
B.11	0	14830110	0
B.11	0	90245	0
B.11	0	26607268	0
B.11	0	13460122	0
B.11	0	23006388	0
B.11	0	7926937	0
B.11	0	25212591	0
B.11	0	27436651	0
B.11	0	1517303	0
B.11	0	9879917	0
B.11	0	10068976	0
B.11	0	25635472	0
B.11	0	27149289	0
B.11	0	11212212	0
B.11	0	11621896	0
B.11	0	4917946	0
B.11	0	9757719	0
B.11	0	1306299	0
B.11	0	15530073	0
B.11	0	23317521	0
B.11	0	9139439	0
B.11	0	17946905	0
B.11	0	21775662	0
B.11	0	13723199	0
B.11	0	13716639	0
B.11	0	13640801	0
B.11	0	11154768	0
B.11	0	10157728	0
B.11	0	26534478	0
B.11	0	22977303	0
B.11	0	9757723	0
B.11	0	12097265	0
B.11	0	7580357	0
B.11	0	23747456	0
B.11	0	11236137	0
B.11	0	12146331	0
B.11	0	26248374	0
B.11	0	9115717	0
